"GEOGRAPHY_NAME","GEOGRAPHY_CODE","DATE_NAME","GENDER_NAME","C_AGE_NAME","OBS_VALUE"
"East Lindsey","E07000137","2024","Female","Age 83",591
"East Lindsey","E07000137","2024","Female","Age 84",546
"East Lindsey","E07000137","2024","Female","Age 85",525
"East Lindsey","E07000137","2024","Female","Age 86",450
"East Lindsey","E07000137","2024","Female","Age 87",398
"East Lindsey","E07000137","2024","Female","Age 88",312
"East Lindsey","E07000137","2024","Female","Age 89",320
"East Lindsey","E07000137","2024","Female","Aged 90+",1101
"Lincoln","E07000138","2024","Total","All Ages",105114
"Lincoln","E07000138","2024","Total","Age 0",972
"Lincoln","E07000138","2024","Total","Age 1",950
"Lincoln","E07000138","2024","Total","Age 2",992
"Lincoln","E07000138","2024","Total","Age 3",1020
"Lincoln","E07000138","2024","Total","Age 4",1067
"Lincoln","E07000138","2024","Total","Age 5",1058
"Lincoln","E07000138","2024","Total","Age 6",1046
"Lincoln","E07000138","2024","Total","Age 7",1100
"Lincoln","E07000138","2024","Total","Age 8",1168
"Lincoln","E07000138","2024","Total","Age 9",1160
"Lincoln","E07000138","2024","Total","Age 10",1053
"Lincoln","E07000138","2024","Total","Age 11",1073
"Lincoln","E07000138","2024","Total","Age 12",1058
"Lincoln","E07000138","2024","Total","Age 13",1098
"Lincoln","E07000138","2024","Total","Age 14",1087
"Lincoln","E07000138","2024","Total","Age 15",1085
"Lincoln","E07000138","2024","Total","Age 16",1047
"Lincoln","E07000138","2024","Total","Age 17",1045
"Lincoln","E07000138","2024","Total","Age 18",1587
"Lincoln","E07000138","2024","Total","Age 19",4073
"Lincoln","E07000138","2024","Total","Age 20",4364
"Lincoln","E07000138","2024","Total","Age 21",3374
"Lincoln","E07000138","2024","Total","Age 22",2084
"Lincoln","E07000138","2024","Total","Age 23",1447
"Lincoln","E07000138","2024","Total","Age 24",1187
"Lincoln","E07000138","2024","Total","Age 25",1214
"Lincoln","E07000138","2024","Total","Age 26",1340
"Lincoln","E07000138","2024","Total","Age 27",1625
"Lincoln","E07000138","2024","Total","Age 28",1575
"Lincoln","E07000138","2024","Total","Age 29",1702
"Lincoln","E07000138","2024","Total","Age 30",1691
"Lincoln","E07000138","2024","Total","Age 31",1770
"Lincoln","E07000138","2024","Total","Age 32",1628
"Lincoln","E07000138","2024","Total","Age 33",1657
"Lincoln","E07000138","2024","Total","Age 34",1626
"Lincoln","E07000138","2024","Total","Age 35",1597
"Lincoln","E07000138","2024","Total","Age 36",1635
"Lincoln","E07000138","2024","Total","Age 37",1561
"Lincoln","E07000138","2024","Total","Age 38",1480
"Lincoln","E07000138","2024","Total","Age 39",1448
"Lincoln","E07000138","2024","Total","Age 40",1371
"Lincoln","E07000138","2024","Total","Age 41",1322
"Lincoln","E07000138","2024","Total","Age 42",1219
"Lincoln","E07000138","2024","Total","Age 43",1276
"Lincoln","E07000138","2024","Total","Age 44",1330
"Lincoln","E07000138","2024","Total","Age 45",1167
"Lincoln","E07000138","2024","Total","Age 46",1067
"Lincoln","E07000138","2024","Total","Age 47",979
"Lincoln","E07000138","2024","Total","Age 48",1005
"Lincoln","E07000138","2024","Total","Age 49",1029
"Lincoln","E07000138","2024","Total","Age 50",1035
"Lincoln","E07000138","2024","Total","Age 51",1103
"Lincoln","E07000138","2024","Total","Age 52",1138
"Lincoln","E07000138","2024","Total","Age 53",1166
"Lincoln","E07000138","2024","Total","Age 54",1127
"Lincoln","E07000138","2024","Total","Age 55",1134
"Lincoln","E07000138","2024","Total","Age 56",1107
"Lincoln","E07000138","2024","Total","Age 57",1136
"Lincoln","E07000138","2024","Total","Age 58",1189
"Lincoln","E07000138","2024","Total","Age 59",1055
"Lincoln","E07000138","2024","Total","Age 60",1157
"Lincoln","E07000138","2024","Total","Age 61",1208
"Lincoln","E07000138","2024","Total","Age 62",1096
"Lincoln","E07000138","2024","Total","Age 63",1119
"Lincoln","E07000138","2024","Total","Age 64",960
"Lincoln","E07000138","2024","Total","Age 65",956
"Lincoln","E07000138","2024","Total","Age 66",840
"Lincoln","E07000138","2024","Total","Age 67",893
"Lincoln","E07000138","2024","Total","Age 68",828
"Lincoln","E07000138","2024","Total","Age 69",768
"Lincoln","E07000138","2024","Total","Age 70",784
"Lincoln","E07000138","2024","Total","Age 71",754
"Lincoln","E07000138","2024","Total","Age 72",769
"Lincoln","E07000138","2024","Total","Age 73",755
"Lincoln","E07000138","2024","Total","Age 74",719
"Lincoln","E07000138","2024","Total","Age 75",718
"Lincoln","E07000138","2024","Total","Age 76",748
"Lincoln","E07000138","2024","Total","Age 77",763
"Lincoln","E07000138","2024","Total","Age 78",587
"Lincoln","E07000138","2024","Total","Age 79",563
"Lincoln","E07000138","2024","Total","Age 80",570
"Lincoln","E07000138","2024","Total","Age 81",493
"Lincoln","E07000138","2024","Total","Age 82",373
"Lincoln","E07000138","2024","Total","Age 83",367
"Lincoln","E07000138","2024","Total","Age 84",359
"Lincoln","E07000138","2024","Total","Age 85",314
"Lincoln","E07000138","2024","Total","Age 86",369
"Lincoln","E07000138","2024","Total","Age 87",259
"Lincoln","E07000138","2024","Total","Age 88",270
"Lincoln","E07000138","2024","Total","Age 89",220
"Lincoln","E07000138","2024","Total","Aged 90+",836
"Lincoln","E07000138","2024","Male","All Ages",51888
"Lincoln","E07000138","2024","Male","Age 0",479
"Lincoln","E07000138","2024","Male","Age 1",480
"Lincoln","E07000138","2024","Male","Age 2",509
"Lincoln","E07000138","2024","Male","Age 3",531
"Lincoln","E07000138","2024","Male","Age 4",577
"Lincoln","E07000138","2024","Male","Age 5",544
"Lincoln","E07000138","2024","Male","Age 6",553
"Lincoln","E07000138","2024","Male","Age 7",562
"Lincoln","E07000138","2024","Male","Age 8",630
"Lincoln","E07000138","2024","Male","Age 9",593
"Lincoln","E07000138","2024","Male","Age 10",503
"Lincoln","E07000138","2024","Male","Age 11",545
"Lincoln","E07000138","2024","Male","Age 12",561
"Lincoln","E07000138","2024","Male","Age 13",569
"Lincoln","E07000138","2024","Male","Age 14",559
"Lincoln","E07000138","2024","Male","Age 15",585
"Lincoln","E07000138","2024","Male","Age 16",568
"Lincoln","E07000138","2024","Male","Age 17",576
"Lincoln","E07000138","2024","Male","Age 18",746
"Lincoln","E07000138","2024","Male","Age 19",1765
"Lincoln","E07000138","2024","Male","Age 20",1833
"Lincoln","E07000138","2024","Male","Age 21",1539
"Lincoln","E07000138","2024","Male","Age 22",1064
"Lincoln","E07000138","2024","Male","Age 23",767
"Lincoln","E07000138","2024","Male","Age 24",676
"Lincoln","E07000138","2024","Male","Age 25",607
"Lincoln","E07000138","2024","Male","Age 26",679
"Lincoln","E07000138","2024","Male","Age 27",831
"Lincoln","E07000138","2024","Male","Age 28",819
"Lincoln","E07000138","2024","Male","Age 29",875
"Lincoln","E07000138","2024","Male","Age 30",818
"Lincoln","E07000138","2024","Male","Age 31",910
"Lincoln","E07000138","2024","Male","Age 32",823
"Lincoln","E07000138","2024","Male","Age 33",821
"Lincoln","E07000138","2024","Male","Age 34",789
"Lincoln","E07000138","2024","Male","Age 35",875
"Lincoln","E07000138","2024","Male","Age 36",817
"Lincoln","E07000138","2024","Male","Age 37",829
"Lincoln","E07000138","2024","Male","Age 38",771
"Lincoln","E07000138","2024","Male","Age 39",764
"Lincoln","E07000138","2024","Male","Age 40",719
"Lincoln","E07000138","2024","Male","Age 41",670
"Lincoln","E07000138","2024","Male","Age 42",595
"Lincoln","E07000138","2024","Male","Age 43",639
"Lincoln","E07000138","2024","Male","Age 44",660
"Lincoln","E07000138","2024","Male","Age 45",583
"Lincoln","E07000138","2024","Male","Age 46",541
"Lincoln","E07000138","2024","Male","Age 47",487
"Lincoln","E07000138","2024","Male","Age 48",521
"Lincoln","E07000138","2024","Male","Age 49",538
"Lincoln","E07000138","2024","Male","Age 50",539
"Lincoln","E07000138","2024","Male","Age 51",550
"Lincoln","E07000138","2024","Male","Age 52",562
"Lincoln","E07000138","2024","Male","Age 53",591
"Lincoln","E07000138","2024","Male","Age 54",576
"Lincoln","E07000138","2024","Male","Age 55",553
"Lincoln","E07000138","2024","Male","Age 56",561
"Lincoln","E07000138","2024","Male","Age 57",602
"Lincoln","E07000138","2024","Male","Age 58",569
"Lincoln","E07000138","2024","Male","Age 59",513
"Lincoln","E07000138","2024","Male","Age 60",581
"Lincoln","E07000138","2024","Male","Age 61",574
"Lincoln","E07000138","2024","Male","Age 62",537
"Lincoln","E07000138","2024","Male","Age 63",561
"Lincoln","E07000138","2024","Male","Age 64",484
"Lincoln","E07000138","2024","Male","Age 65",477
"Lincoln","E07000138","2024","Male","Age 66",379
"Lincoln","E07000138","2024","Male","Age 67",465
"Lincoln","E07000138","2024","Male","Age 68",435
"Lincoln","E07000138","2024","Male","Age 69",376
"Lincoln","E07000138","2024","Male","Age 70",353
"Lincoln","E07000138","2024","Male","Age 71",361
"Lincoln","E07000138","2024","Male","Age 72",374
"Lincoln","E07000138","2024","Male","Age 73",364
"Lincoln","E07000138","2024","Male","Age 74",334
"Lincoln","E07000138","2024","Male","Age 75",356
"Lincoln","E07000138","2024","Male","Age 76",378
"Lincoln","E07000138","2024","Male","Age 77",355
"Lincoln","E07000138","2024","Male","Age 78",279
"Lincoln","E07000138","2024","Male","Age 79",239
"Lincoln","E07000138","2024","Male","Age 80",230
"Lincoln","E07000138","2024","Male","Age 81",209
"Lincoln","E07000138","2024","Male","Age 82",162
"Lincoln","E07000138","2024","Male","Age 83",163
"Lincoln","E07000138","2024","Male","Age 84",154
"Lincoln","E07000138","2024","Male","Age 85",127
"Lincoln","E07000138","2024","Male","Age 86",122
"Lincoln","E07000138","2024","Male","Age 87",99
"Lincoln","E07000138","2024","Male","Age 88",107
"Lincoln","E07000138","2024","Male","Age 89",76
"Lincoln","E07000138","2024","Male","Aged 90+",266
"Lincoln","E07000138","2024","Female","All Ages",53226
"Lincoln","E07000138","2024","Female","Age 0",493
"Lincoln","E07000138","2024","Female","Age 1",470
"Lincoln","E07000138","2024","Female","Age 2",483
"Lincoln","E07000138","2024","Female","Age 3",489
"Lincoln","E07000138","2024","Female","Age 4",490
"Lincoln","E07000138","2024","Female","Age 5",514
"Lincoln","E07000138","2024","Female","Age 6",493
"Lincoln","E07000138","2024","Female","Age 7",538
"Lincoln","E07000138","2024","Female","Age 8",538
"Lincoln","E07000138","2024","Female","Age 9",567
"Lincoln","E07000138","2024","Female","Age 10",550
"Lincoln","E07000138","2024","Female","Age 11",528
"Lincoln","E07000138","2024","Female","Age 12",497
"Lincoln","E07000138","2024","Female","Age 13",529
"Lincoln","E07000138","2024","Female","Age 14",528
"Lincoln","E07000138","2024","Female","Age 15",500
"Lincoln","E07000138","2024","Female","Age 16",479
"Lincoln","E07000138","2024","Female","Age 17",469
"Lincoln","E07000138","2024","Female","Age 18",841
"Lincoln","E07000138","2024","Female","Age 19",2308
"Lincoln","E07000138","2024","Female","Age 20",2531
"Lincoln","E07000138","2024","Female","Age 21",1835
"Lincoln","E07000138","2024","Female","Age 22",1020
"Lincoln","E07000138","2024","Female","Age 23",680
"Lincoln","E07000138","2024","Female","Age 24",511
"Lincoln","E07000138","2024","Female","Age 25",607
"Lincoln","E07000138","2024","Female","Age 26",661
"Lincoln","E07000138","2024","Female","Age 27",794
"Lincoln","E07000138","2024","Female","Age 28",756
"Lincoln","E07000138","2024","Female","Age 29",827
"Lincoln","E07000138","2024","Female","Age 30",873
"Lincoln","E07000138","2024","Female","Age 31",860
"Lincoln","E07000138","2024","Female","Age 32",805
"Lincoln","E07000138","2024","Female","Age 33",836
"Lincoln","E07000138","2024","Female","Age 34",837
"Lincoln","E07000138","2024","Female","Age 35",722
"Lincoln","E07000138","2024","Female","Age 36",818
"Lincoln","E07000138","2024","Female","Age 37",732
"Lincoln","E07000138","2024","Female","Age 38",709
"Lincoln","E07000138","2024","Female","Age 39",684
"Lincoln","E07000138","2024","Female","Age 40",652
"Lincoln","E07000138","2024","Female","Age 41",652
"Lincoln","E07000138","2024","Female","Age 42",624
"Lincoln","E07000138","2024","Female","Age 43",637
"Lincoln","E07000138","2024","Female","Age 44",670
"Lincoln","E07000138","2024","Female","Age 45",584
"Lincoln","E07000138","2024","Female","Age 46",526
"Lincoln","E07000138","2024","Female","Age 47",492
"Lincoln","E07000138","2024","Female","Age 48",484
"Lincoln","E07000138","2024","Female","Age 49",491
"Lincoln","E07000138","2024","Female","Age 50",496
"Lincoln","E07000138","2024","Female","Age 51",553
"Lincoln","E07000138","2024","Female","Age 52",576
"Lincoln","E07000138","2024","Female","Age 53",575
"Lincoln","E07000138","2024","Female","Age 54",551
"Lincoln","E07000138","2024","Female","Age 55",581
"Lincoln","E07000138","2024","Female","Age 56",546
"Lincoln","E07000138","2024","Female","Age 57",534
"Lincoln","E07000138","2024","Female","Age 58",620
"Lincoln","E07000138","2024","Female","Age 59",542
"Lincoln","E07000138","2024","Female","Age 60",576
"Lincoln","E07000138","2024","Female","Age 61",634
"Lincoln","E07000138","2024","Female","Age 62",559
"Lincoln","E07000138","2024","Female","Age 63",558
"Lincoln","E07000138","2024","Female","Age 64",476
"Lincoln","E07000138","2024","Female","Age 65",479
"Lincoln","E07000138","2024","Female","Age 66",461
"Lincoln","E07000138","2024","Female","Age 67",428
"Lincoln","E07000138","2024","Female","Age 68",393
"Lincoln","E07000138","2024","Female","Age 69",392
"Lincoln","E07000138","2024","Female","Age 70",431
"Lincoln","E07000138","2024","Female","Age 71",393
"Lincoln","E07000138","2024","Female","Age 72",395
"Lincoln","E07000138","2024","Female","Age 73",391
"Lincoln","E07000138","2024","Female","Age 74",385
"Lincoln","E07000138","2024","Female","Age 75",362
"Lincoln","E07000138","2024","Female","Age 76",370
"Lincoln","E07000138","2024","Female","Age 77",408
"Lincoln","E07000138","2024","Female","Age 78",308
"Lincoln","E07000138","2024","Female","Age 79",324
"Lincoln","E07000138","2024","Female","Age 80",340
"Lincoln","E07000138","2024","Female","Age 81",284
"Lincoln","E07000138","2024","Female","Age 82",211
"Lincoln","E07000138","2024","Female","Age 83",204
"Lincoln","E07000138","2024","Female","Age 84",205
"Lincoln","E07000138","2024","Female","Age 85",187
"Lincoln","E07000138","2024","Female","Age 86",247
"Lincoln","E07000138","2024","Female","Age 87",160
"Lincoln","E07000138","2024","Female","Age 88",163
"Lincoln","E07000138","2024","Female","Age 89",144
"Lincoln","E07000138","2024","Female","Aged 90+",570
"North Kesteven","E07000139","2024","Total","All Ages",122468
"North Kesteven","E07000139","2024","Total","Age 0",911
"North Kesteven","E07000139","2024","Total","Age 1",1025
"North Kesteven","E07000139","2024","Total","Age 2",1011
"North Kesteven","E07000139","2024","Total","Age 3",1090
"North Kesteven","E07000139","2024","Total","Age 4",1159
"North Kesteven","E07000139","2024","Total","Age 5",1191
"North Kesteven","E07000139","2024","Total","Age 6",1246
"North Kesteven","E07000139","2024","Total","Age 7",1362
"North Kesteven","E07000139","2024","Total","Age 8",1408
"North Kesteven","E07000139","2024","Total","Age 9",1359
"North Kesteven","E07000139","2024","Total","Age 10",1415
"North Kesteven","E07000139","2024","Total","Age 11",1374
"North Kesteven","E07000139","2024","Total","Age 12",1472
"North Kesteven","E07000139","2024","Total","Age 13",1511
"North Kesteven","E07000139","2024","Total","Age 14",1441
"North Kesteven","E07000139","2024","Total","Age 15",1439
"North Kesteven","E07000139","2024","Total","Age 16",1351
"North Kesteven","E07000139","2024","Total","Age 17",1312
"North Kesteven","E07000139","2024","Total","Age 18",1253
"North Kesteven","E07000139","2024","Total","Age 19",923
"North Kesteven","E07000139","2024","Total","Age 20",853
"North Kesteven","E07000139","2024","Total","Age 21",884
"North Kesteven","E07000139","2024","Total","Age 22",1174
"North Kesteven","E07000139","2024","Total","Age 23",1240
"North Kesteven","E07000139","2024","Total","Age 24",1354
"North Kesteven","E07000139","2024","Total","Age 25",1337
"North Kesteven","E07000139","2024","Total","Age 26",1301
"North Kesteven","E07000139","2024","Total","Age 27",1333
"North Kesteven","E07000139","2024","Total","Age 28",1365
"North Kesteven","E07000139","2024","Total","Age 29",1399
"North Kesteven","E07000139","2024","Total","Age 30",1426
"North Kesteven","E07000139","2024","Total","Age 31",1296
"North Kesteven","E07000139","2024","Total","Age 32",1476
"North Kesteven","E07000139","2024","Total","Age 33",1518
"North Kesteven","E07000139","2024","Total","Age 34",1523
"North Kesteven","E07000139","2024","Total","Age 35",1511
"North Kesteven","E07000139","2024","Total","Age 36",1616
"North Kesteven","E07000139","2024","Total","Age 37",1468
"North Kesteven","E07000139","2024","Total","Age 38",1458
"North Kesteven","E07000139","2024","Total","Age 39",1579
"North Kesteven","E07000139","2024","Total","Age 40",1504
"North Kesteven","E07000139","2024","Total","Age 41",1474
"North Kesteven","E07000139","2024","Total","Age 42",1465
"North Kesteven","E07000139","2024","Total","Age 43",1336
"North Kesteven","E07000139","2024","Total","Age 44",1504
"North Kesteven","E07000139","2024","Total","Age 45",1526
"North Kesteven","E07000139","2024","Total","Age 46",1213
"North Kesteven","E07000139","2024","Total","Age 47",1265
"North Kesteven","E07000139","2024","Total","Age 48",1308
"North Kesteven","E07000139","2024","Total","Age 49",1366
"North Kesteven","E07000139","2024","Total","Age 50",1495
"North Kesteven","E07000139","2024","Total","Age 51",1538
"North Kesteven","E07000139","2024","Total","Age 52",1805
"North Kesteven","E07000139","2024","Total","Age 53",1783
"North Kesteven","E07000139","2024","Total","Age 54",1823
"North Kesteven","E07000139","2024","Total","Age 55",1813
"North Kesteven","E07000139","2024","Total","Age 56",1902
"North Kesteven","E07000139","2024","Total","Age 57",1908
"North Kesteven","E07000139","2024","Total","Age 58",1888
"North Kesteven","E07000139","2024","Total","Age 59",1881
"North Kesteven","E07000139","2024","Total","Age 60",1884
"North Kesteven","E07000139","2024","Total","Age 61",1874
"North Kesteven","E07000139","2024","Total","Age 62",1856
"North Kesteven","E07000139","2024","Total","Age 63",1754
"North Kesteven","E07000139","2024","Total","Age 64",1662
"North Kesteven","E07000139","2024","Total","Age 65",1567
"North Kesteven","E07000139","2024","Total","Age 66",1545
"North Kesteven","E07000139","2024","Total","Age 67",1458
"North Kesteven","E07000139","2024","Total","Age 68",1364
"North Kesteven","E07000139","2024","Total","Age 69",1325
"North Kesteven","E07000139","2024","Total","Age 70",1408
"North Kesteven","E07000139","2024","Total","Age 71",1306
"North Kesteven","E07000139","2024","Total","Age 72",1283
"North Kesteven","E07000139","2024","Total","Age 73",1351
"North Kesteven","E07000139","2024","Total","Age 74",1416
"North Kesteven","E07000139","2024","Total","Age 75",1390
"North Kesteven","E07000139","2024","Total","Age 76",1523
"North Kesteven","E07000139","2024","Total","Age 77",1606
"North Kesteven","E07000139","2024","Total","Age 78",1198
"North Kesteven","E07000139","2024","Total","Age 79",1199
"North Kesteven","E07000139","2024","Total","Age 80",1116
"North Kesteven","E07000139","2024","Total","Age 81",1001
"North Kesteven","E07000139","2024","Total","Age 82",926
"North Kesteven","E07000139","2024","Total","Age 83",762
"North Kesteven","E07000139","2024","Total","Age 84",728
"North Kesteven","E07000139","2024","Total","Age 85",680
"North Kesteven","E07000139","2024","Total","Age 86",614
"North Kesteven","E07000139","2024","Total","Age 87",504
"North Kesteven","E07000139","2024","Total","Age 88",401
"North Kesteven","E07000139","2024","Total","Age 89",329
"North Kesteven","E07000139","2024","Total","Aged 90+",1277
"North Kesteven","E07000139","2024","Male","All Ages",60145
"North Kesteven","E07000139","2024","Male","Age 0",461
"North Kesteven","E07000139","2024","Male","Age 1",524
"North Kesteven","E07000139","2024","Male","Age 2",514
"North Kesteven","E07000139","2024","Male","Age 3",527
"North Kesteven","E07000139","2024","Male","Age 4",562
"North Kesteven","E07000139","2024","Male","Age 5",611
"North Kesteven","E07000139","2024","Male","Age 6",640
"North Kesteven","E07000139","2024","Male","Age 7",729
"North Kesteven","E07000139","2024","Male","Age 8",720
"North Kesteven","E07000139","2024","Male","Age 9",667
"North Kesteven","E07000139","2024","Male","Age 10",746
"North Kesteven","E07000139","2024","Male","Age 11",637
"North Kesteven","E07000139","2024","Male","Age 12",778
"North Kesteven","E07000139","2024","Male","Age 13",755
"North Kesteven","E07000139","2024","Male","Age 14",726
"North Kesteven","E07000139","2024","Male","Age 15",738
"North Kesteven","E07000139","2024","Male","Age 16",658
"North Kesteven","E07000139","2024","Male","Age 17",639
"North Kesteven","E07000139","2024","Male","Age 18",632
"North Kesteven","E07000139","2024","Male","Age 19",520
"North Kesteven","E07000139","2024","Male","Age 20",495
"North Kesteven","E07000139","2024","Male","Age 21",540
"North Kesteven","E07000139","2024","Male","Age 22",615
"North Kesteven","E07000139","2024","Male","Age 23",654
"North Kesteven","E07000139","2024","Male","Age 24",713
"North Kesteven","E07000139","2024","Male","Age 25",693
"North Kesteven","E07000139","2024","Male","Age 26",703
"North Kesteven","E07000139","2024","Male","Age 27",723
"North Kesteven","E07000139","2024","Male","Age 28",719
"North Kesteven","E07000139","2024","Male","Age 29",741
"North Kesteven","E07000139","2024","Male","Age 30",671
"North Kesteven","E07000139","2024","Male","Age 31",641
"North Kesteven","E07000139","2024","Male","Age 32",723
"North Kesteven","E07000139","2024","Male","Age 33",757
"North Kesteven","E07000139","2024","Male","Age 34",729
"North Kesteven","E07000139","2024","Male","Age 35",721
"North Kesteven","E07000139","2024","Male","Age 36",790
"North Kesteven","E07000139","2024","Male","Age 37",672
"North Kesteven","E07000139","2024","Male","Age 38",686
"North Kesteven","E07000139","2024","Male","Age 39",774
"North Kesteven","E07000139","2024","Male","Age 40",745
"North Kesteven","E07000139","2024","Male","Age 41",728
"North Kesteven","E07000139","2024","Male","Age 42",696
"North Kesteven","E07000139","2024","Male","Age 43",642
"North Kesteven","E07000139","2024","Male","Age 44",739
"North Kesteven","E07000139","2024","Male","Age 45",772
"North Kesteven","E07000139","2024","Male","Age 46",556
"North Kesteven","E07000139","2024","Male","Age 47",619
"North Kesteven","E07000139","2024","Male","Age 48",618
"North Kesteven","E07000139","2024","Male","Age 49",687
"North Kesteven","E07000139","2024","Male","Age 50",705
"North Kesteven","E07000139","2024","Male","Age 51",735
"North Kesteven","E07000139","2024","Male","Age 52",866
"North Kesteven","E07000139","2024","Male","Age 53",842
"North Kesteven","E07000139","2024","Male","Age 54",826
"North Kesteven","E07000139","2024","Male","Age 55",877
"North Kesteven","E07000139","2024","Male","Age 56",888
"North Kesteven","E07000139","2024","Male","Age 57",918
"North Kesteven","E07000139","2024","Male","Age 58",930
"North Kesteven","E07000139","2024","Male","Age 59",913
"North Kesteven","E07000139","2024","Male","Age 60",941
"North Kesteven","E07000139","2024","Male","Age 61",929
"North Kesteven","E07000139","2024","Male","Age 62",948
"North Kesteven","E07000139","2024","Male","Age 63",857
"North Kesteven","E07000139","2024","Male","Age 64",824
"North Kesteven","E07000139","2024","Male","Age 65",756
"North Kesteven","E07000139","2024","Male","Age 66",751
"North Kesteven","E07000139","2024","Male","Age 67",730
"North Kesteven","E07000139","2024","Male","Age 68",668
"North Kesteven","E07000139","2024","Male","Age 69",654
"North Kesteven","E07000139","2024","Male","Age 70",691
"North Kesteven","E07000139","2024","Male","Age 71",618
"North Kesteven","E07000139","2024","Male","Age 72",626
"North Kesteven","E07000139","2024","Male","Age 73",642
"North Kesteven","E07000139","2024","Male","Age 74",653
"North Kesteven","E07000139","2024","Male","Age 75",655
"North Kesteven","E07000139","2024","Male","Age 76",690
"North Kesteven","E07000139","2024","Male","Age 77",772
"North Kesteven","E07000139","2024","Male","Age 78",596
"North Kesteven","E07000139","2024","Male","Age 79",572
"North Kesteven","E07000139","2024","Male","Age 80",529
"North Kesteven","E07000139","2024","Male","Age 81",467
"North Kesteven","E07000139","2024","Male","Age 82",433
"North Kesteven","E07000139","2024","Male","Age 83",340
"North Kesteven","E07000139","2024","Male","Age 84",334
"North Kesteven","E07000139","2024","Male","Age 85",325
"North Kesteven","E07000139","2024","Male","Age 86",290
"North Kesteven","E07000139","2024","Male","Age 87",218
"North Kesteven","E07000139","2024","Male","Age 88",161
"North Kesteven","E07000139","2024","Male","Age 89",151
"North Kesteven","E07000139","2024","Male","Aged 90+",478
"North Kesteven","E07000139","2024","Female","All Ages",62323
"North Kesteven","E07000139","2024","Female","Age 0",450
"North Kesteven","E07000139","2024","Female","Age 1",501
"North Kesteven","E07000139","2024","Female","Age 2",497
"North Kesteven","E07000139","2024","Female","Age 3",563
"North Kesteven","E07000139","2024","Female","Age 4",597
"North Kesteven","E07000139","2024","Female","Age 5",580
"North Kesteven","E07000139","2024","Female","Age 6",606
"North Kesteven","E07000139","2024","Female","Age 7",633
"North Kesteven","E07000139","2024","Female","Age 8",688
"North Kesteven","E07000139","2024","Female","Age 9",692
"North Kesteven","E07000139","2024","Female","Age 10",669
"North Kesteven","E07000139","2024","Female","Age 11",737
"North Kesteven","E07000139","2024","Female","Age 12",694
"North Kesteven","E07000139","2024","Female","Age 13",756
"North Kesteven","E07000139","2024","Female","Age 14",715
"North Kesteven","E07000139","2024","Female","Age 15",701
"North Kesteven","E07000139","2024","Female","Age 16",693
"North Kesteven","E07000139","2024","Female","Age 17",673
"North Kesteven","E07000139","2024","Female","Age 18",621
"North Kesteven","E07000139","2024","Female","Age 19",403
"North Kesteven","E07000139","2024","Female","Age 20",358
"North Kesteven","E07000139","2024","Female","Age 21",344
"North Kesteven","E07000139","2024","Female","Age 22",559
"North Kesteven","E07000139","2024","Female","Age 23",586
"North Kesteven","E07000139","2024","Female","Age 24",641
"North Kesteven","E07000139","2024","Female","Age 25",644
"North Kesteven","E07000139","2024","Female","Age 26",598
"North Kesteven","E07000139","2024","Female","Age 27",610
"North Kesteven","E07000139","2024","Female","Age 28",646
"North Kesteven","E07000139","2024","Female","Age 29",658
"North Kesteven","E07000139","2024","Female","Age 30",755
"North Kesteven","E07000139","2024","Female","Age 31",655
"North Kesteven","E07000139","2024","Female","Age 32",753
"North Kesteven","E07000139","2024","Female","Age 33",761
"North Kesteven","E07000139","2024","Female","Age 34",794
"North Kesteven","E07000139","2024","Female","Age 35",790
"North Kesteven","E07000139","2024","Female","Age 36",826
"North Kesteven","E07000139","2024","Female","Age 37",796
"North Kesteven","E07000139","2024","Female","Age 38",772
"North Kesteven","E07000139","2024","Female","Age 39",805
"North Kesteven","E07000139","2024","Female","Age 40",759
"North Kesteven","E07000139","2024","Female","Age 41",746
"North Kesteven","E07000139","2024","Female","Age 42",769
"North Kesteven","E07000139","2024","Female","Age 43",694
"North Kesteven","E07000139","2024","Female","Age 44",765
"North Kesteven","E07000139","2024","Female","Age 45",754
"North Kesteven","E07000139","2024","Female","Age 46",657
"North Kesteven","E07000139","2024","Female","Age 47",646
"North Kesteven","E07000139","2024","Female","Age 48",690
"North Kesteven","E07000139","2024","Female","Age 49",679
"North Kesteven","E07000139","2024","Female","Age 50",790
"North Kesteven","E07000139","2024","Female","Age 51",803
"North Kesteven","E07000139","2024","Female","Age 52",939
"North Kesteven","E07000139","2024","Female","Age 53",941
"North Kesteven","E07000139","2024","Female","Age 54",997
"North Kesteven","E07000139","2024","Female","Age 55",936
"North Kesteven","E07000139","2024","Female","Age 56",1014
"North Kesteven","E07000139","2024","Female","Age 57",990
"North Kesteven","E07000139","2024","Female","Age 58",958
"North Kesteven","E07000139","2024","Female","Age 59",968
"North Kesteven","E07000139","2024","Female","Age 60",943
"North Kesteven","E07000139","2024","Female","Age 61",945
"North Kesteven","E07000139","2024","Female","Age 62",908
"North Kesteven","E07000139","2024","Female","Age 63",897
"North Kesteven","E07000139","2024","Female","Age 64",838
"North Kesteven","E07000139","2024","Female","Age 65",811
"North Kesteven","E07000139","2024","Female","Age 66",794
"North Kesteven","E07000139","2024","Female","Age 67",728
"North Kesteven","E07000139","2024","Female","Age 68",696
"North Kesteven","E07000139","2024","Female","Age 69",671
"North Kesteven","E07000139","2024","Female","Age 70",717
